Q_ENT;Q_NOMENT;Q_GRUPO;Q_NOMGRUPO;Q_PARTIDA;Q_NOMPARTIDA;Q_FTE;Q_ASIG;Q_VIG;Q_COMP;Q_ORD;Q_PAG;Q_SAL;Q_VAR
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;264;PRODUCTOS DE CEMENTO,ASBESTO Y YESO;10;34006;154542;151369,3;151369,3;151369,3;3172,7;97,94703058
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;265;CEMENTO ASBESTO Y YESO;10;23095;237866;1380;1380;1380;236486;0,580158577
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;269;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;2211;167921;39750;39750;33750;128171;23,67184569
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;271;PRODUCTOS FERROSOS;10;45185;1002135;943599,46;943599,46;943599,46;58535,54;94,15891671
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;272;PRODUCTOS NO FERROSOS;10;47860;14400;12841,14;12841,14;12841,14;1558,86;89,17458333
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;273;MATERIAL DE SEGURIDAD;10;39060;106098;52601;52601;52601;53497;49,57774887
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;274;ESTRUCTURAS METALICAS ACABADAS;10;468388;4127122,8;2215155,74;2215155,74;2215155,74;1911967,06;53,67312405
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;275;HERRAMIENTAS MENORES;10;73487;406717;378298,31;378298,31;376448,31;28418,69;93,01266237
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;279;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;39536;445598;92672,06;92672,06;92672,06;352925,94;20,79723428
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;284;PIEDRA, ARCILLA Y ARENA;10;0;84488;0;0;0;84488;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;289;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;14372;0;0;0;0;0;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;291;ELEMENTOS DE LIMPIEZA;10;2153901;2817906;2733445,33;2733445,33;2721201,8;84460,67;97,00271514
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;292;UTILES DE ESCRITORIO, OFICINA Y ENSENANZA;10;2933036;3634005;3339545,38;3339545,38;3239447,38;294459,62;91,89710471
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;293;UTILES Y MATERIALES ELECTRICOS;10;1157712;4001171;3276480,31;3276480,31;3276480,31;724690,69;81,88803503
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;294;UTENSILIOS DE COCINA Y COMEDOR;10;165876;86367;79755,99;79755,99;79755,99;6611,01;92,34544444
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;295;UTILES MENORES MEDICO-QUIRURGICO Y DE LABORATORIO;10;0;1231;1230,5;1230,5;1230,5;0,5;99,95938262
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;296;REPUESTOS Y ACCESORIOS;10;2692010;6655637;2599926,35;2599926,35;2581929,95;4055710,65;39,0635239
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;299;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;3278834;398301;239435,97;239435,97;239435,97;158865,03;60,11432811
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;311;ENERGIA ELECTRICA;10;241557;605504;599348,02;599348,02;455590,4;6155,98;98,98332959
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;312;AGUA;10;124172;450244;446988,28;446988,28;446407,01;3255,72;99,27689875
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;313;GAS;10;36080;54570;53970,17;53970,17;53970,17;599,83;98,9008063
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;314;TELEFONOS, TELEX Y TELEFAX;10;37311;1680;0;0;0;1680;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;315;CORREOS Y TELEGRAFOS;10;354607;919643;690451,02;690451,02;690056,02;229191,98;75,0781575
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;321;ALQUILER DE EDIFICIOS Y LOCALES;10;554353;4940291;2528921;2528921;2513881;2411370;51,18971737
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;322;ALQUILER DE MAQUINARIA Y EQUIPO;10;9145;1736560;1339126;1339126;1299126;397434;77,11371908
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;324;ALQUILER DE FOTOCOPIADORAS;10;3221639;2822024;2273961;2273961;2110505,54;548063;80,57908083
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;329;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;375251;250667;108940;108940;73940;141727;43,46004859
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;331;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;10;2736911;8545427;3792903,96;3792903,96;3764501,84;4752523,04;44,38518941
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;332;MANTENIMIENTO Y REPARACION DE VEHICULOS;10;439508;2549969;924862,7;924862,7;924862,7;1625106,3;36,26956641
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;333;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;10;1502983;2186748;2021716,42;2021716,42;2021716,42;165031,58;92,45310479
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;335;LIMPIEZA, ASEO Y FUMIGACION;10;3337096;3870747,79;2459671,71;2459671,71;2348040,07;1411076,08;63,54512987
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;336;MANTENIMIENTO DE SISTEMAS INFORMÁTICOS;10;10081;0;0;0;0;0;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;339;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;1669796;8392;6000;6000;6000;2392;71,49666349
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;342;MEDICOS Y SANITARIOS;10;244928;259600;204600;204600;204600;55000;78,81355932
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;343;JURIDICOS Y NOTARIALES;10;72964;3962;0;0;0;3962;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;345;DE CAPACITACION;10;22200038;1753148;1630112,1;1630112,1;1630112,1;123035,9;92,98200152
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;82582070;58605590;49630030,72;49630030,72;49182222,94;8975559,28;84,68480689
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;351;TRANSPORTE;10;11693;1833630,53;1832102;1832102;1832102;1528,53;99,91663915
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;353;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;10;8157206;1091223;933882,06;933882,06;933882,06;157340,94;85,5812295
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;354;PRIMAS Y GASTOS DE SEGUROS;10;51575383;109210866,8;105664796,5;105664796,5;105664796,5;3546070,28;96,75300601
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;355;COMISIONES Y GASTOS BANCARIOS;10;1198523;6595759;5235040,04;5235040,04;5235040,04;1360718,96;79,36978959
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;356;DE INTERNET;10;216273;188378;172250,46;172250,46;172250,46;16127,54;91,43873488
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;357;SERVICIO DE FOTOCOPIADO Y PROCESAMIENTO DE LA INFORMACION;10;14957;5741;5311,21;5311,21;5311,21;429,79;92,51367358
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;361;PUBLICIDAD Y PROPAGANDA VARIAS;10;15945;374;374;374;374;0;100
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;371;PASAJES;10;2968761;4003496;3825414,99;3825414,99;3825414,99;178081,01;95,55186242
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;371;PASAJES;34768;0;9600;0;0;0;9600;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;372;VIATICOS;10;5927711;19039052;18287503,61;18287503,61;18287503,61;751548,39;96,05259553
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;372;VIATICOS;17132;0;0;0;0;0;0;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;372;VIATICOS;34768;0;793202,75;0;0;0;793202,75;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;383;DERECHOS Y TASAS;10;279856;1095717;1063627,89;1063627,89;1063608,9;32089,11;97,0714053
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;383;DERECHOS Y TASAS;34768;0;2775,72;0;0;0;2775,72;0
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;391;SERVICIOS DE CEREMONIAL;10;1951069;21928794,47;20119241,86;20119241,86;19062561,86;1809552,61;91,74805249
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;393;SERVICIOS DE VIGILANCIA;10;32316;164916;73903;73903;73903;91013;44,81251061
 0002;SECRETARIA GENERAL DE GOBERNACION;2;BIENES Y SERVICIOS;395;PASANTÍAS;10;414580;0;0;0;0;0;0
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;432;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;34768;0;370,39;0;0;0;370,39;0
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;433;EQUIPO SANITARIO Y DE LABORATORIO;10;253887;0;0;0;0;0;0
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;434;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;10;239934;16900;16900;16900;16900;0;100
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;435;EQUIPO EDUCACIONAL Y RECREATIVO;10;1003075;55800;55800;55800;55800;0;100
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;436;EQUIPO PARA COMPUTACION;10;20733550;32946224;23579691,08;23579691,08;22399760,2;9366532,92;71,57023846
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;436;EQUIPO PARA COMPUTACION;21146;0;160970066,5;0;0;0;160970066,5;0
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;437;EQUIPOS DE OFICINA Y MUEBLES;10;8277760;2920044;2352576;2352576;2352576;567468;80,56645722
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;438;HERRAMIENTAS Y REPUESTOS MAYORES;10;305053;59680;59680;59680;59680;0;100
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;439;EQUIPOS VARIOS;10;3186741;3266329;639599,33;639599,33;448399,33;2626729,67;19,58159542
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;439;EQUIPOS VARIOS;34768;0;473544,48;0;0;0;473544,48;0
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;441;EQUIPOS DE SEGURIDAD VARIOS;10;0;262500;262500;262500;262500;0;100
 0002;SECRETARIA GENERAL DE GOBERNACION;4;RESTO BIENES DE USO;451;LIBROS, REVISTAS Y OTROS ELEMENTOS VARIOS;10;0;0;0;0;0;0;0
 0002;SECRETARIA GENERAL DE GOBERNACION;5;TRANSFERENCIAS;512;PENSIONES;10;65998822;115930522;115929892;115929892;115929892;630;99,99945657
 0002;SECRETARIA GENERAL DE GOBERNACION;5;TRANSFERENCIAS;513;BECAS;10;0;8872770;8872770;8872770;8872770;0;100
 0002;SECRETARIA GENERAL DE GOBERNACION;5;TRANSFERENCIAS;514;AYUDAS SOCIALES A PERSONAS;10;42257352;39128979;37434220;37434220;37102220;1694759;95,66878809
 0002;SECRETARIA GENERAL DE GOBERNACION;5;TRANSFERENCIAS;517;TRANSF.A OTRAS INSTIT. CULT. Y SOC. SIN FINES DE LUCRO;10;1743826;1999253;1980000;1980000;1980000;19253;99,03699032
 0002;SECRETARIA GENERAL DE GOBERNACION;5;TRANSFERENCIAS;552;TRANSFERENCIAS A FONDOS FIDUCIARIOS P/ FINANCIAR GTOS. CTES.;10;630000000;880701022;845500000;845500000;826314000;35201022;96,00306788
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;111;RETRIBUCION DEL CARGO;10;523043188;944823121,6;817400360,8;817400360,8;817388160,1;127422760,8;86,51358568
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;111;RETRIBUCION DEL CARGO;34431;0;3411645,4;0;0;0;3411645,4;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;111;RETRIBUCION DEL CARGO;34452;0;5182052,1;0;0;0;5182052,1;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;111;RETRIBUCION DEL CARGO;34655;0;2710457,09;0;0;0;2710457,09;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;111;RETRIBUCION DEL CARGO;34726;0;3437541,09;0;0;0;3437541,09;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;10;1676105333;1560739737;1560739737;1560739737;1536706807;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;12121;2197956;2197956;0;0;0;2197956;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;12218;1604055;16380468,49;7217318,27;7217318,27;7217318,27;9163150,22;44,06051191
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;12222;8683478;34694473,57;16477267,7;16477267,7;16477267,7;18217205,87;47,49248513
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;12225;13507800;13772713,04;0;0;0;13772713,04;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;12715;0;1636341;0;0;0;1636341;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;12721;5160000;9514066;0;0;0;9514066;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;17243;2297971;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;34431;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;113;ADICIONALES;34726;0;11755032,8;11755032,8;11755032,8;11755032,8;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;114;SUELDO ANUAL COMPLEMENTARIO Y OTROS BENEFICIOS;10;0;233569233,5;233569233,5;233569233,5;231410035,1;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;115;CONTRIBUCIONES PATRONALES PARA JUBILACION;10;109485212;426117120,4;426117120,4;426117120,4;426117120,4;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;116;APORTE PATRONAL PARA OBRA SOCIAL;10;41121857;159737789,7;159737789,7;159737789,7;159737789,7;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;117;COMPLEMENTOS;10;29314157;96475055,99;96475055,99;96475055,99;96475055,99;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;118;OTRAS CONTRIBUCIONES PATRONALES;10;4703281;19807773,68;19807773,68;19807773,68;19807773,68;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;121;RETRIBUCION DEL CARGO;10;93190539;10628318,4;10628318,4;10628318,4;10628318,4;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;122;ADICIONALES;10;4715130;19699859,91;19699859,91;19699859,91;19699859,91;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;123;SUELDO ANUAL COMPLEMENTARIO Y OTROS BENEFICIOS;10;0;2755609,83;2755609,83;2755609,83;2755609,83;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;124;CONTRIBUCIONES PATRONALES PARA JUBILACION;10;1381227;5202526,19;5202526,19;5202526,19;5202526,19;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;125;APORTE PATRONAL PARA OBRA SOCIAL;10;517960;1950947,2;1950947,2;1950947,2;1950947,2;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;127;OTRAS CONTRIBUCIONES PATRONALES;10;64744;243868,4;243868,4;243868,4;243868,4;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;131;RETRIBUCIONES EXTRAORDINARIAS;10;86051613;78890997,66;78890997,66;78890997,66;78890997,66;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;131;RETRIBUCIONES EXTRAORDINARIAS;34452;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;141;ASIGNACIONES FAMILIARES VARIAS;10;2318295;25664418,5;25664418,5;25664418,5;25664418,5;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;151;ASISTENCIAS SOCIALES VARIAS;10;0;248749000;248749000;248749000;248749000;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;1;GASTOS DE PERSONAL;161;BENEFICIOS Y COMPENSACIONES VARIAS;10;0;328602,01;328602,01;328602,01;328602,01;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;10;2070000;3515283,35;3515283,35;3515283,35;3379109,75;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;12121;845368;1928210,3;174900;174900;174900;1753310,3;9,070587373
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;12218;0;51360;51360;51360;51360;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;12222;0;59740;59740;59740;59740;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;12715;0;13860;13860;13860;13860;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;12721;3000000;1050517,39;46560;46560;46560;1003957,39;4,432101786
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;17243;205439;5002836;0;0;0;5002836;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;34429;0;490098,48;59070;59070;59070;431028,48;12,0526797
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;34431;0;48770;48770;48770;48770;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;34432;0;21780;21780;21780;21780;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;34452;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;34465;0;271836,04;0;0;0;271836,04;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;34655;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;34726;0;59760;59760;59760;59760;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;219;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;0;22350;22350;22350;22350;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;221;HILADOS Y TELAS;10;250000;13133,2;13133,2;13133,2;13133,2;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;222;PRENDAS DE VESTIR;10;250000;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;222;PRENDAS DE VESTIR;12715;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;222;PRENDAS DE VESTIR;12721;0;449400;449400;449400;449400;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;223;CONFECCIONES TEXTILES;10;1700000;2375971,75;2375971,75;2375971,75;2375971,75;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;223;CONFECCIONES TEXTILES;34431;0;756200;756200;756200;756200;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;229;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;500000;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;10;530000;3492885,97;3492885,97;3492885,97;3402185,97;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;12121;0;359010;359010;359010;359010;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;12218;0;38700;38700;38700;38700;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;12222;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;12225;0;59000;59000;59000;59000;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;12721;0;60000;60000;60000;60000;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;34429;0;59880;59880;59880;59880;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;34431;0;303840;303840;303840;303840;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;34655;0;284500;284500;284500;284500;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;233;PRODUCTOS DE ARTES GRAFICAS;10;750000;574684,75;574684,75;574684,75;542184,75;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;233;PRODUCTOS DE ARTES GRAFICAS;12225;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;233;PRODUCTOS DE ARTES GRAFICAS;12721;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;233;PRODUCTOS DE ARTES GRAFICAS;34429;0;1230500;1230500;1230500;1230500;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;233;PRODUCTOS DE ARTES GRAFICAS;34431;0;61294;61294;61294;61294;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;234;PRODUCTOS DE PAPEL Y CARTON;10;900000;805888,4;805888,4;805888,4;805888,4;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;234;PRODUCTOS DE PAPEL Y CARTON;12218;0;50000;50000;50000;50000;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;234;PRODUCTOS DE PAPEL Y CARTON;12222;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;234;PRODUCTOS DE PAPEL Y CARTON;12225;0;0;0;0;0;0;0
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;234;PRODUCTOS DE PAPEL Y CARTON;12721;0;7080;7080;7080;7080;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;235;LIBROS, REVISTAS Y PERIODICOS;10;0;1031542;1031542;1031542;1015702;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;239;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;0;25500;25500;25500;25500;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;243;CUBIERTAS Y CAMARAS DE AIRE;10;0;243200;243200;243200;243200;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;243;CUBIERTAS Y CAMARAS DE AIRE;34431;0;35500;35500;35500;35500;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;251;COMPUESTOS QUIMICOS;10;0;125250;125250;125250;125250;0;100
 0003;MINISTERIO DE GOBIERNO Y TRABAJO;2;BIENES Y SERVICIOS;251;COMPUESTOS QUIMICOS;12218;0;0;0;0;0;0;0
